time	reading
1405557601	49.986446
1405557602	49.985767
1405557603	49.984936
1405557604	49.9841
1405557605	49.983562
1405557606	49.983566
1405557607	49.983891
1405557608	49.984318
1405557609	49.984627
1405557610	49.984928
1405557611	49.985298
1405557612	49.98595
1405557613	49.986809
1405557614	49.987633
1405557615	49.98835
1405557616	49.989082
1405557617	49.990017
1405557618	49.990982
1405557619	49.991901
1405557620	49.992657
1405557621	49.992989
1405557622	49.993
1405557623	49.992836
1405557624	49.992657
1405557625	49.992325
1405557626	49.99192
1405557627	49.99144
1405557628	49.990704
1405557629	49.989998
1405557630	49.989521
1405557631	49.989174
1405557632	49.989071
1405557633	49.988884
1405557634	49.988441
1405557635	49.987797
1405557636	49.987225
1405557638	49.986557
1405557639	49.986496
1405557640	49.986637
1405557641	49.986588
1405557642	49.986496
1405557643	49.98632
1405557644	49.986103
1405557645	49.986149
1405557646	49.986397
1405557647	49.986591
1405557648	49.986851
1405557649	49.987061
1405557650	49.987328
1405557651	49.98774
1405557652	49.988041
1405557653	49.98835
1405557654	49.988678
1405557655	49.988911
1405557656	49.98914
1405557657	49.989468
1405557658	49.989594
1405557659	49.98941
1405557660	49.989399
1405557661	49.989361
1405557662	49.989014
1405557663	49.988602
1405557664	49.988224
1405557665	49.987976
1405557666	49.988182
1405557667	49.988632
1405557668	49.989063
1405557669	49.989368
1405557670	49.989681
1405557671	49.990044
1405557672	49.990364
1405557673	49.990459
1405557674	49.990463
1405557675	49.990517
1405557676	49.990456
1405557677	49.990276
1405557678	49.989731
1405557679	49.988888
1405557680	49.988335
1405557681	49.988148
1405557682	49.988007
1405557683	49.987831
1405557684	49.987724
1405557685	49.987728
1405557686	49.987648
1405557687	49.987305
1405557688	49.986668
1405557690	49.985878
1405557691	49.985294
1405557692	49.985161
1405557693	49.985283
1405557694	49.985245
1405557695	49.985294
1405557696	49.985458
1405557697	49.985977
1405557698	49.986603
1405557699	49.987053
1405557700	49.987289
1405557701	49.987366
1405557702	49.987507
1405557703	49.987862
1405557704	49.988461
1405557705	49.989307
1405557706	49.990185
1405557707	49.990726
1405557708	49.991112
1405557709	49.991695
1405557710	49.992428
1405557711	49.993095
1405557712	49.99353
1405557713	49.993435
1405557714	49.993061
1405557715	49.992817
1405557716	49.993313
1405557717	49.994411
1405557718	49.995174
1405557719	49.996014
1405557720	49.996857
1405557721	49.99781
1405557722	49.999035
1405557723	50.000328
1405557724	50.001514
1405557725	50.00238
1405557726	50.003101
1405557727	50.003674
1405557728	50.003948
1405557729	50.003998
1405557730	50.004166
1405557731	50.004429
1405557732	50.004787
1405557733	50.005219
1405557734	50.005432
1405557735	50.005325
1405557736	50.005165
1405557737	50.005177
1405557738	50.00547
1405557739	50.005882
1405557740	50.00621
1405557741	50.006355
1405557742	50.006355
1405557743	50.006367
1405557744	50.006523
1405557745	50.006813
1405557746	50.007137
1405557747	50.007168
1405557748	50.006832
1405557749	50.006176
1405557750	50.005302
1405557751	50.00449
1405557752	50.003811
1405557753	50.003181
1405557755	50.00267
1405557756	50.002434
1405557757	50.002113
1405557758	50.001541
1405557759	50.000816
1405557760	50.00005
1405557761	49.999371
1405557762	49.998768
1405557763	49.99815
1405557764	49.997303
1405557765	49.99638
1405557766	49.995766
1405557767	49.995277
1405557768	49.994789
1405557769	49.994556
1405557770	49.99445
1405557771	49.994255
1405557772	49.993942
1405557773	49.993839
1405557774	49.993839
1405557775	49.993954
1405557776	49.994076
1405557777	49.99411
1405557778	49.994053
1405557779	49.993721
1405557780	49.993584
1405557781	49.993694
1405557782	49.994122
1405557783	49.994747
1405557784	49.995483
1405557785	49.996143
1405557786	49.996487
1405557787	49.996796
1405557788	49.997307
1405557789	49.99802
1405557790	49.999039
1405557791	50.000057
1405557792	50.000824
1405557793	50.001781
1405557794	50.00285
1405557795	50.00391
1405557796	50.004848
1405557797	50.005394
1405557798	50.005669
1405557799	50.00573
1405557800	50.005589
1405557801	50.00555
1405557802	50.005836
1405557803	50.005775
1405557804	50.005283
1405557805	50.004665
1405557806	50.004028
1405557807	50.003429
1405557808	50.003017
1405557809	50.002567
1405557810	50.001514
1405557811	50.000225
1405557812	49.998955
1405557813	49.997658
1405557815	49.996532
1405557816	49.995575
1405557817	49.99435
1405557818	49.993454
1405557819	49.992771
1405557820	49.992542
1405557821	49.992462
1405557822	49.992161
1405557823	49.99181
1405557824	49.9916
1405557825	49.991528
1405557826	49.991436
1405557827	49.991234
1405557828	49.990959
1405557829	49.990429
1405557830	49.989944
1405557831	49.989662
1405557832	49.989552
1405557833	49.989548
1405557834	49.989517
1405557835	49.989483
1405557836	49.989815
1405557837	49.990578
1405557838	49.991615
1405557839	49.992722
1405557840	49.993679
1405557841	49.994423
1405557842	49.995007
1405557843	49.995544
1405557844	49.995991
1405557845	49.996044
1405557846	49.995773
1405557847	49.995449
1405557848	49.995209
1405557849	49.995281
1405557850	49.995617
1405557851	49.996246
1405557852	49.996796
1405557853	49.997101
1405557854	49.997429
1405557855	49.997952
1405557856	49.998932
1405557857	50.000088
1405557858	50.001171
1405557859	50.001736
1405557860	50.002052
1405557861	50.002396
1405557862	50.002666
1405557863	50.002914
1405557864	50.003174
1405557865	50.003555
1405557866	50.004101
1405557867	50.004711
1405557868	50.005264
1405557869	50.005825
1405557870	50.006275
1405557871	50.006413
1405557872	50.006268
1405557873	50.005829
1405557874	50.00536
1405557876	50.005112
1405557877	50.004894
1405557878	50.004623
1405557879	50.004536
1405557880	50.004326
1405557881	50.003853
1405557882	50.003334
1405557883	50.002892
1405557884	50.002922
1405557885	50.003418
1405557886	50.00404
1405557887	50.004494
1405557888	50.004711
1405557889	50.004673
1405557890	50.004524
1405557891	50.004623
1405557892	50.005226
1405557893	50.00605
1405557894	50.007
1405557895	50.008057
1405557896	50.009045
1405557897	50.009758
1405557898	50.010376
1405557899	50.01107
1405557900	50.011654
1405557901	50.01181
1405557902	50.011528
1405557903	50.010876
1405557904	50.010021
1405557905	50.009197
1405557906	50.008759
1405557907	50.008274
1405557908	50.007473
1405557909	50.006813
1405557910	50.006481
1405557911	50.006332
1405557912	50.006241
1405557913	50.006054
1405557914	50.00589
1405557915	50.005848
1405557916	50.005932
1405557917	50.006081
1405557918	50.006363
1405557919	50.006645
1405557920	50.006664
1405557921	50.006409
1405557922	50.005993
1405557923	50.005207
1405557924	50.004036
1405557925	50.002541
1405557926	50.000851
1405557927	49.999111
1405557928	49.997402
1405557929	49.995731
1405557930	49.994736
1405557931	49.993935
1405557932	49.99324
1405557933	49.992386
1405557934	49.992046
1405557936	49.992348
1405557937	49.992809
1405557938	49.993149
1405557939	49.993416
1405557940	49.993614
1405557941	49.993793
1405557942	49.993977
1405557943	49.994171
1405557944	49.994457
1405557945	49.99464
1405557946	49.994717
1405557947	49.994728
1405557948	49.994591
1405557949	49.994301
1405557950	49.993954
1405557951	49.993355
1405557952	49.992512
1405557953	49.991821
1405557954	49.991272
1405557955	49.990971
1405557956	49.990852
1405557957	49.990612
1405557958	49.990395
1405557959	49.990314
1405557960	49.990192
1405557961	49.990002
1405557962	49.989613
1405557963	49.989025
1405557964	49.988407
1405557965	49.987953
1405557966	49.987713
1405557967	49.987545
1405557968	49.987118
1405557969	49.986588
1405557970	49.986134
1405557971	49.985821
1405557972	49.985821
1405557973	49.986183
1405557974	49.986565
1405557975	49.986843
1405557976	49.987045
1405557977	49.987137
1405557978	49.987133
1405557979	49.987255
1405557980	49.987438
1405557981	49.987343
1405557982	49.987133
1405557983	49.986801
1405557984	49.986683
1405557985	49.987259
1405557986	49.988163
1405557987	49.98904
1405557988	49.989765
1405557989	49.99025
1405557990	49.990574
1405557991	49.99115
1405557992	49.991882
1405557993	49.992935
1405557994	49.993965
1405557996	49.995258
1405557997	49.996311
1405557998	49.997086
1405557999	49.997593
1405558000	49.997936
1405558001	49.998093
1405558002	49.998035
1405558003	49.997864
1405558004	49.997726
1405558005	49.997341
1405558006	49.99683
1405558007	49.996372
1405558008	49.995998
1405558009	49.995262
1405558010	49.994434
1405558011	49.993835
1405558012	49.993591
1405558013	49.993435
1405558014	49.993023
1405558015	49.992332
1405558016	49.991413
1405558017	49.990311
1405558018	49.98938
1405558019	49.988468
1405558020	49.98753
1405558021	49.986694
1405558022	49.986038
1405558023	49.98547
1405558024	49.984936
1405558025	49.984478
1405558026	49.984123
1405558027	49.983898
1405558028	49.983898
1405558029	49.983959
1405558030	49.984295
1405558031	49.98494
1405558032	49.985569
1405558033	49.986256
1405558034	49.987083
1405558035	49.988129
1405558036	49.989529
1405558037	49.991028
1405558038	49.992474
1405558039	49.993809
1405558040	49.994938
1405558041	49.995739
1405558042	49.996418
1405558043	49.997139
1405558044	49.997818
1405558045	49.998199
1405558046	49.998222
1405558047	49.997997
1405558048	49.997566
1405558049	49.997101
1405558050	49.996929
1405558051	49.99696
1405558052	49.99678
1405558053	49.996613
1405558054	49.996315
1405558056	49.996178
1405558057	49.996296
1405558058	49.996422
1405558059	49.996449
1405558060	49.996296
1405558061	49.996284
1405558062	49.996628
1405558063	49.997147
1405558064	49.997482
1405558065	49.997768
1405558066	49.998226
1405558067	49.998837
1405558068	49.999542
1405558069	50.000427
1405558070	50.001141
1405558071	50.001564
1405558072	50.00174
1405558073	50.001709
1405558074	50.001602
1405558075	50.001629
1405558076	50.001644
1405558077	50.0014
1405558078	50.000916
1405558079	50.000446
1405558080	50.000072
1405558081	49.999657
1405558082	49.999161
1405558083	49.998524
1405558084	49.997841
1405558085	49.997208
1405558086	49.996651
1405558087	49.995861
1405558088	49.994713
1405558089	49.993252
1405558090	49.992218
1405558091	49.991493
1405558092	49.991219
1405558093	49.99094
1405558094	49.990543
1405558095	49.990234
1405558096	49.990116
1405558097	49.98996
1405558098	49.989849
1405558099	49.989983
1405558100	49.990219
1405558101	49.990532
1405558102	49.990665
1405558103	49.990852
1405558104	49.991009
1405558105	49.990997
1405558106	49.991131
1405558107	49.991508
1405558108	49.992359
1405558109	49.9935
1405558110	49.994896
1405558111	49.996452
1405558112	49.997395
1405558113	49.998222
1405558115	49.998993
1405558116	49.99929
1405558117	49.999405
1405558118	49.999523
1405558119	49.999481
1405558120	49.999409
1405558121	49.999451
1405558122	49.999664
1405558123	49.999897
1405558124	50.000259
1405558125	50.00071
1405558126	50.001434
1405558127	50.002857
1405558128	50.004169
1405558129	50.005325
1405558130	50.006214
1405558131	50.006836
1405558132	50.007385
1405558133	50.007812
1405558134	50.008186
1405558135	50.008636
1405558136	50.009003
1405558137	50.009373
1405558138	50.009853
1405558139	50.010441
1405558140	50.01112
1405558141	50.011925
1405558142	50.012848
1405558143	50.013508
1405558144	50.014095
1405558145	50.014645
1405558146	50.01487
1405558147	50.01487
1405558148	50.014771
1405558149	50.014614
1405558150	50.014214
1405558151	50.01376
1405558152	50.01347
1405558153	50.013172
1405558154	50.012897
1405558155	50.012718
1405558156	50.012505
1405558157	50.012112
1405558158	50.011566
1405558159	50.010818
1405558160	50.010002
1405558161	50.009102
1405558162	50.008282
1405558163	50.007473
1405558164	50.006714
1405558165	50.006271
1405558166	50.005974
1405558167	50.005669
1405558168	50.00547
1405558169	50.005482
1405558170	50.005432
1405558171	50.004986
1405558172	50.004105
1405558174	50.002739
1405558175	50.00172
1405558176	50.000526
1405558177	49.998966
1405558178	49.997864
1405558179	49.996941
1405558180	49.996109
1405558181	49.99548
1405558182	49.995152
1405558183	49.994957
1405558184	49.994942
1405558185	49.994881
1405558186	49.994511
1405558187	49.994289
1405558188	49.99445
1405558189	49.994785
1405558190	49.99522
1405558191	49.995399
1405558192	49.995079
1405558193	49.994591
1405558194	49.994198
1405558195	49.994019
1405558196	49.994083
1405558197	49.994106
1405558198	49.993912
1405558199	49.993675
1405558200	49.993584
1405558201	49.993721
1405558202	49.99379
1405558203	49.993816
1405558204	49.993908
1405558205	49.994221
1405558206	49.994835
1405558207	49.995541
1405558208	49.996277
1405558209	49.997105
1405558210	49.997997
1405558211	49.998974
1405558212	50.000141
1405558213	50.001312
1405558214	50.00238
1405558215	50.003815
1405558216	50.004917
1405558217	50.005997
1405558218	50.007
1405558219	50.007889
1405558220	50.0084
1405558221	50.008461
1405558222	50.008278
1405558223	50.007942
1405558224	50.007565
1405558225	50.007118
1405558226	50.006554
1405558227	50.006027
1405558228	50.005604
1405558229	50.005466
1405558230	50.005714
1405558231	50.006161
1405558232	50.006557
1405558233	50.006676
1405558235	50.006527
1405558236	50.00597
1405558237	50.005451
1405558238	50.005177
1405558239	50.005051
1405558240	50.005314
1405558241	50.005764
1405558242	50.006035
1405558243	50.006298
1405558244	50.006931
1405558245	50.007637
1405558246	50.008526
1405558247	50.009438
1405558248	50.010406
1405558249	50.011208
1405558250	50.01199
1405558251	50.012726
1405558252	50.013237
1405558253	50.013729
1405558254	50.014439
1405558255	50.015491
1405558256	50.016495
1405558257	50.0173
1405558258	50.017841
1405558259	50.018253
1405558260	50.01862
1405558261	50.018806
1405558262	50.018635
1405558263	50.018105
1405558264	50.017365
1405558265	50.016598
1405558266	50.015881
1405558267	50.015369
1405558268	50.014957
1405558269	50.014584
1405558270	50.014336
1405558271	50.014286
1405558272	50.014355
1405558273	50.014523
1405558274	50.014606
1405558275	50.014286
1405558276	50.013508
1405558277	50.012917
1405558278	50.012436
1405558279	50.012054
1405558280	50.011765
1405558281	50.011322
1405558282	50.010738
1405558283	50.010353
1405558284	50.009853
1405558285	50.009308
1405558286	50.008675
1405558287	50.008163
1405558288	50.007698
1405558289	50.007401
1405558290	50.007042
1405558292	50.006428
1405558293	50.005226
1405558294	50.003941
1405558295	50.002594
1405558296	50.001534
1405558297	50.000462
1405558298	49.999371
1405558299	49.998474
1405558300	49.997742
1405558301	49.997307
1405558302	49.997082
1405558303	49.996971
1405558304	49.996922
1405558305	49.997028
1405558306	49.997059
1405558307	49.996876
1405558308	49.996693
1405558309	49.996418
1405558310	49.996204
1405558311	49.995972
1405558312	49.995686
1405558313	49.995583
1405558314	49.995598
1405558315	49.995552
1405558316	49.99556
1405558317	49.995647
1405558318	49.995918
1405558319	49.996193
1405558320	49.99662
1405558321	49.9972
1405558322	49.997749
1405558323	49.997982
1405558324	49.997726
1405558325	49.99728
1405558326	49.996578
1405558327	49.995663
1405558328	49.995075
1405558329	49.99509
1405558330	49.995274
1405558331	49.995453
1405558332	49.995808
1405558333	49.996174
1405558334	49.996616
1405558335	49.997272
1405558336	49.998066
1405558337	49.998604
1405558338	49.998856
1405558339	49.999096
1405558340	49.999249
1405558341	49.999565
1405558342	50.00021
1405558343	50.000946
1405558344	50.00156
1405558345	50.00209
1405558346	50.0023
1405558347	50.002224
1405558348	50.00193
1405558349	50.0014
1405558350	50.00058
1405558352	49.999371
1405558353	49.997906
1405558354	49.996109
1405558355	49.994717
1405558356	49.99324
1405558357	49.992104
1405558358	49.991138
1405558359	49.990601
1405558360	49.990509
1405558361	49.990658
1405558362	49.991009
1405558363	49.99147
1405558364	49.991966
1405558365	49.992844
1405558366	49.994122
1405558367	49.995628
1405558368	49.997326
1405558369	49.999214
1405558370	50.001041
1405558371	50.002659
1405558372	50.003979
1405558373	50.005196
1405558374	50.00626
1405558375	50.007034
1405558376	50.007435
1405558377	50.007393
1405558378	50.007236
1405558379	50.007
1405558380	50.006958
1405558381	50.007042
1405558382	50.006969
1405558383	50.006886
1405558384	50.00676
1405558385	50.006573
1405558386	50.006485
1405558387	50.006573
1405558388	50.006447
1405558389	50.005939
1405558390	50.005405
1405558391	50.005062
1405558392	50.004742
1405558393	50.004627
1405558394	50.004917
1405558395	50.005184
1405558396	50.00491
1405558397	50.004288
1405558398	50.003365
1405558399	50.002426
1405558400	50.001556
1405558401	50.00037
1405558402	49.998924
1405558403	49.996826
1405558404	49.995312
1405558405	49.994244
1405558406	49.993587
1405558407	49.993099
1405558408	49.992199
1405558409	49.991188
1405558410	49.990376
1405558412	49.989429
1405558413	49.988907
1405558414	49.988338
1405558415	49.987976
1405558416	49.987885
1405558417	49.988129
1405558418	49.988503
1405558419	49.988892
1405558420	49.989258
1405558421	49.989502
1405558422	49.989849
1405558423	49.990257
1405558424	49.990799
1405558425	49.991405
1405558426	49.992157
1405558427	49.992973
1405558428	49.993828
1405558429	49.994663
1405558430	49.995636
1405558431	49.99649
1405558432	49.997292
1405558433	49.998161
1405558434	49.999123
1405558435	49.999844
1405558436	50.00024
1405558437	50.000324
1405558438	50.000114
1405558439	49.999905
1405558440	49.999897
1405558441	49.999859
1405558442	49.999664
1405558443	49.999313
1405558444	49.998775
1405558445	49.998161
1405558446	49.997559
1405558447	49.997074
1405558448	49.99651
1405558449	49.995903
1405558450	49.995178
1405558451	49.994526
1405558452	49.994095
1405558453	49.9939
1405558454	49.993832
1405558455	49.993561
1405558456	49.993145
1405558457	49.992664
1405558458	49.992268
1405558459	49.992184
1405558460	49.992168
1405558461	49.992126
1405558462	49.992058
1405558463	49.992092
1405558464	49.99202
1405558465	49.992081
1405558466	49.992458
1405558467	49.993027
1405558468	49.993397
1405558469	49.99366
1405558470	49.994156
1405558471	49.994965
1405558472	49.996105
1405558474	49.997524
1405558475	49.998466
1405558476	49.999496
1405558477	50.000401
1405558478	50.001369
1405558479	50.002232
1405558480	50.002815
1405558481	50.002983
1405558482	50.002888
1405558483	50.002666
1405558484	50.00248
1405558485	50.00235
1405558486	50.002647
1405558487	50.002918
1405558488	50.003151
1405558489	50.00359
1405558490	50.004139
1405558491	50.004856
1405558492	50.006016
1405558493	50.00742
1405558494	50.011265
1405558496	50.012726
1405558497	50.013924
1405558498	50.015015
1405558499	50.016026
1405558500	50.016869
1405558501	50.017353
1405558502	50.01741
1405558503	50.017174
1405558504	50.017052
1405558505	50.017056
1405558506	50.017109
1405558507	50.017372
1405558508	50.017593
1405558509	50.017494
1405558510	50.017094
1405558511	50.016659
1405558512	50.016113
1405558513	50.015434
1405558514	50.014679
1405558515	50.013996
1405558516	50.01326
1405558517	50.012363
1405558518	50.011444
1405558519	50.010521
1405558520	50.009583
1405558521	50.009068
1405558522	50.008984
1405558523	50.009361
1405558524	50.010059
1405558525	50.010769
1405558526	50.011604
1405558527	50.01263
1405558528	50.013863
1405558529	50.015171
1405558530	50.016499
1405558531	50.017277
1405558533	50.017673
1405558534	50.017895
1405558535	50.018105
1405558536	50.018311
1405558537	50.018684
1405558538	50.019196
1405558539	50.019737
1405558540	50.020229
1405558541	50.020267
1405558542	50.019787
1405558543	50.019165
1405558544	50.018459
1405558545	50.017792
1405558546	50.017242
1405558547	50.016941
1405558548	50.01651
1405558549	50.015747
1405558550	50.014767
1405558551	50.013985
1405558552	50.013752
1405558553	50.01395
1405558554	50.01421
1405558555	50.014549
1405558556	50.014862
1405558557	50.015175
1405558558	50.015572
1405558559	50.015949
1405558560	50.016361
1405558562	50.016521
1405558563	50.01643
1405558564	50.016304
1405558565	50.016243
1405558566	50.016148
1405558567	50.016022
1405558568	50.015751
1405558569	50.015457
1405558570	50.015347
1405558571	50.015156
1405558572	50.015133
1405558573	50.015171
1405558574	50.015175
1405558575	50.015068
1405558576	50.015045
1405558577	50.014961
1405558578	50.014614
1405558579	50.014126
1405558580	50.013535
1405558581	50.01302
1405558582	50.012627
1405558583	50.01236
1405558584	50.012196
1405558585	50.011993
1405558586	50.011692
1405558587	50.011505
1405558588	50.011593
1405558589	50.011909
1405558590	50.011978
1405558591	50.011841
1405558593	50.01194
1405558594	50.01226
1405558595	50.012402
1405558596	50.012115
1405558597	50.011623
1405558598	50.011086
1405558599	50.010773
1405558600	50.010727
1405558602	50.01083
1405558603	50.010845
1405558604	50.010635
1405558605	50.010223
1405558606	50.010063
1405558607	50.010094
1405558608	50.01033
1405558609	50.010609
1405558610	50.010891
1405558611	50.011349
1405558612	50.012257
1405558613	50.013134
1405558614	50.013813
1405558615	50.014336
1405558616	50.01479
1405558617	50.015003
1405558618	50.015167
1405558619	50.015255
1405558620	50.015221
1405558621	50.015057
1405558622	50.014591
1405558623	50.014256
1405558624	50.01405
1405558625	50.013939
1405558626	50.013626
1405558627	50.013348
1405558628	50.012703
1405558630	50.011826
1405558631	50.011292
1405558632	50.010777
1405558633	50.010021
1405558634	50.009224
1405558635	50.008667
1405558636	50.008221
1405558637	50.007782
1405558638	50.007416
1405558639	50.006836
1405558640	50.00605
1405558641	50.005222
1405558642	50.004444
1405558643	50.003723
1405558644	50.003315
1405558645	50.003098
1405558646	50.002766
1405558647	50.001976
1405558648	50.001278
1405558649	50.000591
1405558650	49.999985
1405558651	49.999111
1405558652	49.998142
1405558653	49.996918
1405558654	49.99588
1405558655	49.9949
1405558656	49.99432
1405558658	49.99395
1405558659	49.993851
1405558660	49.993618
1405558661	49.993137
1405558662	49.992775
1405558663	49.992607
1405558664	49.992489
1405558665	49.992416
1405558666	49.992401
1405558667	49.992302
1405558668	49.992264
1405558669	49.992458
1405558670	49.992874
1405558671	49.993172
1405558672	49.993454
1405558673	49.993835
1405558674	49.994358
1405558675	49.994938
1405558676	49.995651
1405558677	49.996525
1405558678	49.997337
1405558679	49.99781
1405558680	49.998402
1405558681	49.999107
1405558682	49.999958
1405558683	50.000759
1405558684	50.001411
1405558685	50.001835
1405558686	50.0023
1405558687	50.002808
1405558688	50.003365
1405558689	50.003864
1405558690	50.004192
1405558691	50.004227
1405558692	50.00391
1405558693	50.003223
1405558694	50.002384
1405558695	50.001308
1405558696	50.00005
1405558697	49.998856
1405558698	49.997894
1405558699	49.997231
1405558700	49.996727
1405558701	49.996143
1405558702	49.995579
1405558703	49.995056
1405558704	49.994705
1405558705	49.994476
1405558706	49.994396
1405558707	49.994358
1405558708	49.994423
1405558709	49.994598
1405558710	49.994614
1405558711	49.994987
1405558712	49.995777
1405558713	49.996815
1405558714	49.997894
1405558715	49.998844
1405558717	49.999699
1405558718	50.000622
1405558719	50.001297
1405558720	50.001846
1405558721	50.002235
1405558722	50.002522
1405558723	50.002621
1405558724	50.002804
1405558725	50.00304
1405558726	50.003181
1405558727	50.003201
1405558728	50.002979
1405558729	50.002632
1405558730	50.00211
1405558731	50.001698
1405558732	50.00148
1405558733	50.001453
1405558734	50.001614
1405558735	50.001907
1405558736	50.002007
1405558737	50.002071
1405558738	50.002079
1405558739	50.001968
1405558740	50.001808
1405558741	50.001621
1405558742	50.001541
1405558743	50.001308
1405558744	50.000774
1405558745	50.00021
1405558746	49.99995
1405558747	49.999805
1405558748	49.999744
1405558749	49.999706
1405558750	49.999504
1405558751	49.99876
1405558752	49.997887
1405558753	49.99691
1405558754	49.995846
1405558755	49.994705
1405558756	49.993462
1405558757	49.992069
1405558758	49.990723
1405558759	49.989597
1405558760	49.988934
1405558761	49.988636
1405558762	49.988731
1405558763	49.988983
1405558764	49.989086
1405558765	49.988907
1405558766	49.988506
1405558767	49.988384
1405558768	49.988514
1405558769	49.988804
1405558770	49.989185
1405558771	49.989223
1405558772	49.988998
1405558773	49.989014
1405558774	49.989304
1405558776	49.989567
1405558777	49.989601
1405558778	49.989712
1405558779	49.989925
1405558780	49.990356
1405558781	49.990704
1405558782	49.990784
1405558783	49.990692
1405558784	49.990562
1405558785	49.990543
1405558786	49.990601
1405558787	49.990391
1405558788	49.989944
1405558789	49.989254
1405558790	49.988625
1405558791	49.988174
1405558792	49.987751
1405558793	49.987347
1405558794	49.987015
1405558795	49.98698
1405558796	49.987267
1405558797	49.98756
1405558798	49.987862
1405558799	49.988335
1405558800	49.988823
1405558801	49.989162
1405558802	49.989517
1405558803	49.989662
1405558804	49.989601
1405558805	49.989452
1405558806	49.989319
1405558807	49.989059
1405558808	49.988422
1405558809	49.987793
1405558810	49.98716
1405558811	49.986675
1405558812	49.986385
1405558813	49.986061
1405558814	49.985771
1405558815	49.985306
1405558816	49.984634
1405558817	49.984085
1405558818	49.983635
1405558819	49.982914
1405558820	49.981934
1405558821	49.980579
1405558822	49.979065
1405558823	49.977688
1405558824	49.976532
1405558825	49.97543
1405558826	49.974369
1405558827	49.973381
1405558828	49.972275
1405558829	49.971348
1405558830	49.970718
1405558831	49.970539
1405558832	49.970539
1405558833	49.9706
1405558835	49.97086
1405558836	49.971519
1405558837	49.972466
1405558838	49.97414
1405558839	49.975159
1405558840	49.975822
1405558841	49.976284
1405558842	49.976482
1405558843	49.976566
1405558844	49.976414
1405558845	49.976017
1405558846	49.9753
1405558847	49.974396
1405558848	49.973423
1405558849	49.972466
1405558850	49.971649
1405558851	49.971344
1405558852	49.970936
1405558853	49.970325
1405558854	49.969501
1405558855	49.968472
1405558856	49.967415
1405558857	49.966576
1405558858	49.96603
1405558859	49.965355
1405558860	49.964523
1405558861	49.963905
1405558862	49.963383
1405558863	49.96294
1405558865	49.962723
1405558866	49.962582
1405558867	49.962234
1405558868	49.962059
1405558869	49.962105
1405558870	49.962215
1405558871	49.962582
1405558872	49.963192
1405558873	49.964138
1405558874	49.965717
1405558875	49.967773
1405558876	49.969734
1405558877	49.971573
1405558878	49.973164
1405558879	49.974529
1405558880	49.97583
1405558881	49.977024
1405558882	49.978214
1405558883	49.979393
1405558884	49.980446
1405558885	49.981464
1405558886	49.982368
1405558887	49.983051
1405558888	49.983822
1405558889	49.984627
1405558890	49.985516
1405558891	49.986401
1405558892	49.986996
1405558893	49.987392
1405558894	49.987602
1405558895	49.987961
1405558896	49.988129
1405558897	49.988205
1405558898	49.988243
1405558899	49.988464
1405558900	49.988873
1405558901	49.989235
1405558902	49.989193
1405558903	49.988647
1405558904	49.987831
1405558905	49.986958
1405558906	49.986198
1405558907	49.985828
1405558908	49.985565
1405558909	49.985218
1405558910	49.984776
1405558911	49.98418
1405558912	49.983566
1405558913	49.983078
1405558914	49.982746
1405558915	49.982304
1405558916	49.981701
1405558917	49.980999
1405558918	49.980408
1405558919	49.979874
1405558920	49.979454
1405558921	49.979137
1405558922	49.97879
1405558923	49.978413
1405558924	49.977913
1405558925	49.977406
1405558926	49.977161
1405558927	49.97728
1405558928	49.977646
1405558929	49.977802
1405558930	49.977386
1405558932	49.976711
1405558933	49.976185
1405558934	49.975868
1405558935	49.9758
1405558936	49.975674
1405558937	49.975227
1405558938	49.974545
1405558939	49.973972
1405558940	49.973339
1405558941	49.972595
1405558942	49.971951
1405558943	49.97131
1405558944	49.970715
1405558945	49.970425
1405558946	49.970467
1405558947	49.970459
1405558948	49.970161
1405558949	49.969852
1405558950	49.969631
1405558951	49.969456
1405558952	49.969307
1405558953	49.96896
1405558954	49.968693
1405558955	49.9687
1405558956	49.969051
1405558957	49.969528
1405558958	49.969986
1405558959	49.970654
1405558960	49.97134
1405558961	49.972214
1405558962	49.973476
1405558963	49.97504
1405558964	49.97736
1405558965	49.979206
1405558966	49.980606
1405558967	49.981556
1405558968	49.98209
1405558969	49.982254
1405558970	49.982494
1405558971	49.982792
1405558972	49.982639
1405558973	49.98225
1405558974	49.981754
1405558975	49.981258
1405558976	49.980877
1405558977	49.980652
1405558978	49.980156
1405558979	49.979675
1405558980	49.979221
1405558981	49.978607
1405558982	49.977982
1405558983	49.977306
1405558984	49.976467
1405558985	49.975513
1405558986	49.974724
1405558987	49.974228
1405558988	49.973927
1405558989	49.973759
1405558990	49.973721
1405558991	49.973732
1405558992	49.973766
1405558993	49.973743
1405558994	49.973976
1405558995	49.974426
1405558996	49.974815
1405558997	49.975117
1405558998	49.975159
1405558999	49.975006
1405559000	49.974861
1405559001	49.974865
1405559003	49.974945
1405559004	49.975117
1405559005	49.975311
1405559006	49.975277
1405559007	49.975132
1405559008	49.974983
1405559009	49.974689
1405559010	49.974422
1405559011	49.974094
1405559012	49.973881
1405559013	49.973782
1405559014	49.974163
1405559015	49.974907
1405559016	49.975567
1405559017	49.97617
1405559018	49.976791
1405559019	49.977814
1405559020	49.979305
1405559021	49.981365
1405559022	49.982975
1405559023	49.984299
1405559024	49.985229
1405559025	49.986141
1405559026	49.987072
1405559027	49.987797
